isbn,name,author,stock,publisher,,price,borroweCount,type
,酒友 饭友,[日]安倍夜郎/丁世佳,1,新星出版社,2015-10-01 00:00:00,25.00 ,,7
,我心中尚未崩坏的部分,白石一文/陈明姿/王忆云,1,上海人民出版社,2013-08-01 00:00:00,32.00 ,,7
,余欢,刘瑜,1,上海文艺出版社,2007-01-01 00:00:00,19.00 ,,7
,99%的新人，没用心做好的50件事,(日)岩濑大辅/千太阳,2,中信出版社,2013-09-01 00:00:00,32.00 ,,7
,品味四讲,蒋勋,1,广西师范大学出版社,2014-05-01 00:00:00,36.00 ,,7
,理想的下午,舒国治,1,广西师范大学出版社,2010-01-01 00:00:00,27.00 ,,7
,世界上有趣的事太多,张佳玮,1,译林出版社,2015-08-01 00:00:00,35.00 ,,7
,吃饱了才有力气谈恋爱,蔡要要不吃药,2,北京联合出版公司,2015-09-30 00:00:00,32.80 ,,7
,今天也要用心过生活,松浦弥太郎/张富玲/浦睿文化,1,湖南人民出版社,2015-01-01 00:00:00,32.00 ,,7
,造物有灵且美,[日]赤木明登/蕾克/浦睿文化,1,出版信息：湖南美术出版社,2015-07-01 00:00:00,56.00 ,,7
,100个基本,[日]松浦弥太郎/尹宁/浦睿文化,1,出版信息：湖南人民出版社,2014-04-10 00:00:00,42.00 ,,7
,我所理解的生活,韩寒,2,浙江文艺出版社,2013-01-08 00:00:00,29.00 ,,7
,你不懂咖啡,【日】石胁智广/从研喆,1,江苏文艺出版社,2014-11-01 00:00:00,32.80 ,,7
,男人来自火星 女人来自金星,[美]约翰·格雷/于海生,1,吉林文史出版社,2005-03-01 00:00:00,28.00 ,,7
,得未曾有,庆山,2,北京十月文艺出版社,2014-06-01 00:00:00,49.00 ,,7
,如何看一幅画,[法]弗朗索瓦丝?芭布－高尔（Fran?oiseBarbe-Gall）/郑柯,2,中信出版社,2014-04-01 00:00:00,48.00 ,,7
,就因為「沒時間」，才什麼都能辦到,吉田穂波/李漢庭,2,如何出版社有限公司,2014-03-25 00:00:00,NT$270,,7
,鱼羊野史·第2卷,高晓松,2,湖南文艺出版社,2014-08-01 00:00:00,39.80 ,,7
,舌尖上的四川苍蝇馆子,吴鸿,1,中信出版集团,2015-11-01 00:00:00,49.80 ,,7
,利玛窦的记忆宫殿,[美]史景迁/章可,2,广西师范大学出版社,2015-10-01 00:00:00,49.80 ,,7
,内向者优势,MartiOlsenLaney/杨秀君,1,华东师范大学出版社,2008-01-01 00:00:00,29.80 ,,7
,爱上跑步的13周,伊恩·麦克尼尔/加拿大不列颠哥伦比亚运动医学理事会/潘小飞,2,南海出版公司,2014-01-01 00:00:00,CNY32.00,,7
,当你真正开始爱自己,,2,出版信息：中国友谊出版公司,2015-05-01 00:00:00,36.80 ,,7
,我可是你故事里那个人,江凌,2,北京联合出版公司,2015-11-01 00:00:00,39.90 ,,7
,格调,保罗.福塞尔(美)/梁丽真/乐涛/石涛,1,中国社会科学出版社,1998-12-01 00:00:00,18.00 ,,7
,男人来自火星，女人来自金星,[美]约翰·格雷/黄钦/尧俊芳,2,吉林文史出版社,2010-11-01 00:00:00,29.80 ,,7
,乌克兰拖拉机简史,[英]玛琳娜·柳薇卡/邵文实,1,吉林出版集团有限责任公司,2011-12-01 00:00:00,32.00 ,,7
,蓝另一种蓝,(日)山本文绪/张苓,1,南海出版公司,2012-10-01 00:00:00,25.00 ,,7
,家的模样,叶怡兰,1,北京联合出版公司,2015-10-01 00:00:00,58.00 ,,7
,阿弥陀佛么么哒,大冰,1,湖南文艺出版社,2015-06-01 00:00:00,38.00 ,,7
,做事的常识,[日]小仓广/郭乃雯,2,北京联合出版公司·后浪出版公司,2015-09-01 00:00:00,32.00 ,,7
,断舍离,山下英子/吴倩,1,广西科学技术出版社,2013-07-30 00:00:00,CNY32.00,,7
,一个人的好天气,[日]青山七惠/竺家荣,1,上海译文出版社,2007-09-01 00:00:00,15.00 ,,7
,知中·山水,苏静主编,1,中信出版社,2015-10-01 00:00:00,49.80 ,,7
,牛奶可乐经济学,[美]罗伯特·弗兰克/闾佳,2,中国人民大学出版社,2008-01-01 00:00:00,39.80 ,,7
,单身社会,(美)克里南伯格/沈开喜,2,上海文艺出版社,2015-02-01 00:00:00,32.00 ,,7
,我的脖子让我很不爽,[美]诺拉·艾芙隆（NoraEphron）/李亚萍,1,北京联合出版公司,2015-04-01 00:00:00,35.00 ,,7
,跟巴黎名媛学到的事,珍妮弗·L·斯科特/马颖/但功勤,1,中信出版社,2013-05-01 00:00:00,32.00 ,,7
,三十六大,冯唐,2,浙江文艺出版社,2012-11-11 00:00:00,36.00 ,,7
,你可以拥有你想要的生活,艾小玛,1,北京联合出版公司,2015-06-01 00:00:00,36.80 ,,7
,有味,汪涵,2,广西师范大学出版社,2010-01-01 00:00:00,29.00 ,,7
,在难搞的日子笑出声来,大鹏,1,北京联合出版公司,2014-01-12 00:00:00,39.80 ,,7
,上瘾五百年,[美]戴维·考特莱特/薛绚,1,中信出版社,2014-08-01 00:00:00,38.00 ,,7
,活着活着就老了,冯唐,2,万卷出版公司,2008-03-01 00:00:00,25.00 ,,7
,孤独的人都要吃饱,张佳玮,1,中国华侨出版社,2014-04-01 00:00:00,32.80 ,,7
,我讲个故事，你可别当真啊,囧叔,2,湖南文艺出版社,2014-06-01 00:00:00,32.80 ,,7
,佐藤可士和的超整理术,[日]佐藤可士和/常纯敏,1,江苏美术出版社,2009-06-01 00:00:00,38.00 ,,7
,牛奶可乐经济学,罗伯特·弗兰克/闾佳,2,中国人民大学出版社,2010-12-01 00:00:00,39.80 ,,7
,从你的全世界路过,张嘉佳,2,湖南文艺出版社,2013-11-01 00:00:00,36.00 ,,7
,我敢在你怀里孤独,刘若英/世纪文景,2,出版信息：上海人民出版社,2015-06-01 00:00:00,39.00 ,,7
,谁说咸鱼没有梦想,水湄物语,2,北京联合出版公司,2015-10-01 00:00:00,CNY35.00,,7
,独立日：用一间书房抵抗全世界,魏小河,2,生活·读书·新知三联书店生活书店出版有限公司,2015-06-01 00:00:00,48.00 ,,7
,眼神不败术,[美]迈克尔?埃尔斯伯格/刘怡女/陈清晖,2,世界图书出版公司北京公司,2016-01-01 00:00:00,32.00 ,,7
,型男日志,[韩]李铉范/王寒,1,中国纺织出版社,2012-02-01 00:00:00,32.00 ,,7
,我的100件时尚单品,[美]尼娜·加西亚/吕方兴,2,中信出版社,1905-07-02 00:00:00,35.00 ,,7
,你的身体，是一切美好的开始,【美】卡梅隆˙迪亚茨/【美】桑德拉˙巴克/王敏,1,北京联合出版公司,2015-02-01 00:00:00,68.00 ,,7
,像我这样笨拙地生活,廖一梅,1,中信出版社,2011-10-01 00:00:00,29.80 ,,7
,我是个年轻人 我心情不太好,(挪威)阿澜·卢/宁蒙,1,浙江文艺出版社,2013-01-01 00:00:00,28.80 ,,7
,我所有的朋友都死了,艾弗里·蒙森/乔里·约翰/邓雪球,1,中信出版社,2013-08-01 00:00:00,CNY48.00,,7
,完美关系的秘密,杨冰阳,2,中信出版社,2014-11-01 00:00:00,CNY42.00,,7
,全球蔬菜纪行,[日]玉村丰男/张秋明,1,浙江大学出版社,2015-05-01 00:00:00,36.00 ,,7
,人生需要揭穿,丁丁张,1,CITICPressCorporation,2012-08-27 00:00:00,35.00 ,,7
,慢慢来.一切都来得及,meiya,1,中国商业出版社,2012-12-01 00:00:00,29.80 ,,7
,我有个恋爱想和你谈下,烟波人长安,1,江苏凤凰文艺出版社,2015-06-01 00:00:00,36.00 ,,7
,不要让未来的你，讨厌现在的自己,特立独行的猫,1,武汉出版社,2014-08-01 00:00:00,32.80 ,,7
,白岩松,白岩松,1,长江文艺出版社,2015-09-01 00:00:00,CNY39.80,,7
,如果你想过1%的生活,杨奇函,1,人民文学出版社,2015-11-01 00:00:00,36.00 ,,7
,龙树六论,作者/译者：[印]龙树,2,民族出版社,2000-05-01 00:00:00,35.00 ,,8
,李泽厚集,作者/译者：李泽厚,2,生活·读书·新知三联书店,2008-06-01 00:00:00,423.00 ,,8
,科学革命的编史学研究,作者/译者：[荷]H·弗洛里斯·科恩/张卜天,1,湖南科学技术出版社,2012-10-01 00:00:00,89.00 ,,8
,Philosophical Investigations,作者/译者：LudwigWittgenstein/G.E.M.Anscombe/ElizabethAnscombe,1,Wiley-Blackwell,1905-06-23 00:00:00,USD39.95,,8
,论语读诠,作者/译者：丁纪,2,四川巴蜀书社,2005-11-01 00:00:00,45.00 ,,8
,慧灯之光（全6册）,作者/译者：慈诚罗珠堪布,1,西藏人民出版社海南出版社,2010-10-01 00:00:00,198.00 ,,8
,心经,作者/译者：本书编委会,2,宗教文化出版社,2006-03-01 00:00:00,108.00 ,,8
,管锥编,作者/译者：钱钟书,2,中华书局,1979年,1.45 ,,8
,四书章句集注,作者/译者：朱熹编,2,中华书局,2011-01-01 00:00:00,28.00 ,,8
,"Godel, Escher, Bach",作者/译者：DouglasR.Hofstadter,1,Penguin,2000-03-30 00:00:00,GBP18.99,,8
,神學大全,作者/译者：聖多瑪斯·阿奎那/周克勤/劉俊餘/陳家華/高旭東/周克勤/胡安德/王守身,2,碧岳學社／中華道明會,1905-06-30 00:00:00,NT20000,,8
,瑜伽师地论,作者/译者：[印度]弥勒论师著/李安利主编杨航康晓红整理,1,西北大学出版社,2005年11月第1版,126.00 ,,8
,大智度论,作者/译者：鸠摩罗什译,1,上海古籍出版社,1991年8月1版,25.00 ,,8
,道德经注释,作者/译者：[清]黃元吉撰/蒋门马校注/蒋门马注解,2,中华书局,2012-11-01 00:00:00,38.00 ,,8
,数学在19世纪的发展（第一卷）,作者/译者：F.克莱因/齐民友,2,高等教育出版社,2010-03-01 00:00:00,68.00 ,,8
,研读版圣经新译本,作者/译者：三一神/林慈信牧师/陈佐人博士等,2,环球圣经公会,2008-12-01 00:00:00,HK360.00,,8
,道德形而上学奠基,作者/译者：康德/杨云飞,1,人民出版社,2013-07-01 00:00:00,11.00 ,,8
,Against Interpretation and Other Essays,作者/译者：SusanSontag,1,PenguinBooks,2009-06-01 00:00:00,USD26.50,,8
,Ethics and the Limits of Philosophy,作者/译者：BernardWilliams,1,HarvardUniversityPress,1986-03-15 00:00:00,USD29.00,,8
,瑜伽师地论（全九册）,作者/译者：弥勒说/[唐]玄奘,2,宗教文化出版社,2008-10-01 00:00:00,198.00 ,,8
,老子衍 庄子通 庄子解,作者/译者：王夫之/王孝鱼点校,2,中华书局,2009-06-01 00:00:00,35.00 ,,8
,Phenomenology of Perception,作者/译者：MauriceMerleau-Ponty,2,Routledge,2002-05-05 00:00:00,USD25.95,,8
,哲学史讲演录（新校重排本）,作者/译者：[德]黑格尔/贺麟/王太庆等/世纪文景,1,出版信息：上海人民出版社,2013-08-01 00:00:00,148.00 ,,8
,王阳明全集,作者/译者：王阳明,2,线装书局,2012-05-01 00:00:00,198.00 ,,8
,你可以更慈悲,作者/译者：顶果钦哲法王/全佛文化/2007,1,出版信息：11,1900-01-30 00:00:00,120.00 ,,8
,The City and Man,作者/译者：LeoStrauss,2,UniversityOfChicagoPress,1978-11-15 00:00:00,USD19.00,,8
,"The Holy Bible Containing the Old and New Testaments: King James Version, Black Imitation Leather",作者/译者：,1,出版信息：NationalPublishingCompany,2000-01-01 00:00:00,10.99 ,,8
,灵修版圣经,作者/译者：,2,出版信息：国际圣经协会,1905-06-22 00:00:00,80.00 ,,8
,Myth of Sisyphus,作者/译者：AlbertCamus/HamishHamilton,2,PenguinBooks,1905-06-30 00:00:00,GBP4.99,,8
,2001,作者/译者：ArthurC.Clarke,1,Roc,2000-09-01 00:00:00,USD7.99,,8
,梦想与路径,作者/译者：梁由之主编,1,商务印书馆,2012-10-01 00:00:00,198.00 ,,8
,The Gay Science,作者/译者：FriedrichWilhelmNietzsche/WalterArnoldKaufmann/WalterKaufmann,2,RandomHouse,1974-01-12 00:00:00,12.00 ,,8
,金刚经,作者/译者：,1,出版信息：大众文艺出版社,1900-01-00 00:00:00,,,8
,The Conquest of Happiness,作者/译者：BertrandRussell,2,Routledge,1976-01-02 00:00:00,158.00 ,,8
,來自真實世界的聲音 Views from the Real World,作者/译者：葛吉夫G.I.GURDJIEFF/黃承晃,2,方智,2000-07-15 00:00:00,NT＄280,,8
,大问题,作者/译者：[美]罗伯特·所罗门/张卜天,1,广西师范大学出版社,2014-08-01 00:00:00,65.00 ,,8
,金刚经,作者/译者：(后秦)鸠摩罗什,2,中州古籍出版社,2007-04-01 00:00:00,13.00 ,,8
,王阳明全集,作者/译者：[明]王守仁/吴光等编,1,上海古籍出版社,2011-09-01 00:00:00,198.00 ,,8
,叩响命运的门,作者/译者：马小平,2,湖南文艺出版社,2012-09-01 00:00:00,39.80 ,,8
,黑格尔导论,作者/译者：[英]斯蒂芬·霍尔盖特（StephenHoulgate）/丁三东,2,商务印书馆,2013-11-01 00:00:00,75.00 ,,8
,管錐編（全四冊）,作者/译者：钱锺书,2,生活·读书·新知三联书店,2007-12-01 00:00:00,172.00 ,,8
,写给孩子的哲学启蒙书（共6册）,作者/译者：(法)碧姬·拉贝//米歇尔·毕奇|译者:刘岩//王川娅|绘画:(法)雅克·阿扎姆/刘岩/王川娅,1,广西师大,2009-05-01 00:00:00,188.00 ,,8
,精神现象学,作者/译者：黑格尔/先刚,1,人民出版社,2013-10-01 00:00:00,58.00 ,,8
,卡拉马佐夫兄弟,作者/译者：[俄]陀思妥耶夫斯基/荣如德,1,上海译文出版社,2011-05-01 00:00:00,45.00 ,,8
,现代政治思想的基础（上、下卷）,作者/译者：[英国]昆廷·斯金纳/奚瑞森/亚方,1,译林出版社,2011-01-01 00:00:00,98.00 ,,8
,道德经,作者/译者：老子,1,安徽人民出版社,1990-05-01 00:00:00,4.30 ,,8
,饮冰室合集（全十二册）,作者/译者：梁啟超,2,中华书局,1989-03-01 00:00:00,550.00 ,,8
,地藏菩萨本愿经,作者/译者：张德宝等著闻妙释义,1,黄山书社出版社,2004-11-01 00:00:00,13.80 ,,8
,无限与视角,作者/译者：[美]卡斯滕·哈里斯/张卜天,2,湖南科学技术出版社,2014-01-14 00:00:00,68.00 ,,8
,狭义与广义相对论浅说,作者/译者：[美]爱因斯坦/张卜天,1,商务印书馆,2013-11-01 00:00:00,12.00 ,,8
,判断力批判,作者/译者：[德]康德/宗白华/韦卓民,1,商务印书馆,2000-06-01 00:00:00,9.00 ,,8
,船山全书 第十六册,作者/译者：[明]王夫之/船山全书编辑委员会编校,1,岳麓书社,1996-02-01 00:00:00,54.00 ,,8
,"G?del, Escher, Bach",作者/译者：DouglasR.Hofstadter,1,BasicBooks,1999-01-15 00:00:00,USD24.00,,8
,南华经,作者/译者：庄子,1,安徽人民,2001-10-01 00:00:00,25.00 ,,8
,般若波罗蜜多心经,作者/译者：启功书/玄奘,1,北京师范大学出版社,2009-01-01 00:00:00,48.00 ,,8
,Ludwig Wittgenstein,作者/译者：RayMonk,2,PenguinBooks,1991-11-01 00:00:00,USD25.00,,8
,卡里古拉,作者/译者：加缪/AlbertCamus/阮若缺,2,桂冠,1994-01-15 00:00:00,150NT,,8
,圣经,作者/译者：启导本编辑小组,2,中国基督教协会（南京）,1905-06-22 14:24:00,68.00 ,,8
,汉魏两晋南北朝佛教史,作者/译者：汤用彤,2,北京大学出版社,2011-01-01 00:00:00,58.00 ,,8
,诠释学的实施,作者/译者：【德】汉斯-格奥尔格·伽达默尔/吴建广,1,北京大学出版社,2013-01-01 00:00:00,55.00 ,,8
,History of Political Philosophy,作者/译者：LeoStrauss/JosephCropsey,2,UniversityOfChicagoPress,"31December,2003",27.50 ,,8
,宗镜录,作者/译者：,2,出版信息：1994-10,108.00元,,,8
,Critique of Pure Reason,作者/译者：ImmanuelKant/PaulGuyer/AllenW.Wood,2,CambridgeUniversityPress,1999-02-28 00:00:00,GBP25.99,,8
,中国哲学史大纲（卷上、卷中）,作者/译者：胡适著/肖伊绯整理,1,广西师范大学出版社,2013-04-01 00:00:00,68.00 ,,8
,孙子兵法,作者/译者：孙武/陈曦译注,2,中华书局,2011-09-01 00:00:00,18.00 ,,8
,Copenhagen,作者/译者：MichaelFrayn,2,Anchor,2000-08-08 00:00:00,USD15.00,,8
,致廷光書-唐君毅全集卷二十五,作者/译者：,1,出版信息：唐君毅,120.00元,,,8
,Difference and Repetition,作者/译者：GillesDeleuze/PaulPatton,1,ColumbiaUniversityPress,1995-04-15 00:00:00,USD25.95,,8
,Mimesis,作者/译者：ErichAuerbach/WillardR.Trask,1,PrincetonUniversityPress,2003-04-07 00:00:00,USD26.95,,8
,无死的金刚心,作者/译者：雪漠,1,中央编译出版社,2012-04-01 00:00:00,58.00 ,,8
,Plato Symposium,作者/译者：Plato/AlexanderNehamas/PaulWoodruff,1,HackettPublishingCo,1989-05-01 00:00:00,USD11.00,,8
,An Enquiry concerning Human Understanding (Oxford Philosophical Texts),作者/译者：DavidHume,1,"OxfordUniversityPress,USA",1999-05-18 00:00:00,USD20.50,,8
,The Birth of Biopolitics,作者/译者：MichelFoucault/MichelSenellart(editor)/GrahamBurchell,1,PalgraveMacmillan,2008-06-10 00:00:00,USD28.95,,8
,Plato - Complete Works,作者/译者：Plato/PlatoandJ.M.Cooper,1,HackettPublishingCo.,1997-05-01 00:00:00,USD57.50,,8
,"The Work of Art in the Age of Its Technological Reproducibility, and Other Writings on Media",作者/译者：WalterBenjamin(Author)/MichaelW.Jennings(Editor)/BrigidDoherty(Editor),2,BelknapPress,"May31,2008",ThomasY.Levin(Editor),,8
,Godel's Proof,作者/译者：ErnestNagel/JamesR.Newman/DouglasR.Hofstadter,1,NYUPress,2001-10-01 00:00:00,USD25.00,,8
,Metaphysics,作者/译者：MichaelJ.Loux,1,Routledge,2006-06-25 00:00:00,USD36.95,,8
,探索奇蹟,作者/译者：鄔斯賓斯基P.D.Ouspensky/黃承晃/劉蘊芳/黃梅峰,2,方智,1999-07-03 00:00:00,NT$400,,8
,Phenomenology of Spirit,作者/译者：G.W.F.Hegel/A.V.Miller,2,"OxfordUniversityPress,USA",1905-05-30 00:00:00,USD19.95,,8
,白虎关,作者/译者：雪漠,2,上海文艺出版社,2008-08-01 00:00:00,29.00 ,,8
,仿佛谈道录,作者/译者：陆锦川著,2,华夏出版社,1998-01-01 00:00:00,60.00 ,,8
,王凤仪嘉言录,作者/译者：郑子东编,1,中国华侨,2010-08-01 00:00:00,29.80 ,,8
,The Machiavellian Moment,作者/译者：JohnGrevilleAgardPocock,2,PrincetonUniversityPress,2003-01-27 00:00:00,USD39.95,,8
,慧能大师传,作者/译者：仿佛,1,团结出版社,2006-01-01 00:00:00,44.00 ,,8
,四库全书存目丛书,作者/译者：,1,出版信息：四库全书存目丛书编纂委员会编,齐鲁书社,,,8
,人间是剧场,作者/译者：宗薩蔣揚欽哲諾布,2,親哲文化,2010-07-26 00:00:00,70.00 ,,8
,哥德尔、艾舍尔、巴赫,作者/译者：[美]侯世达/严勇/刘皓明/莫大伟,2,商务印书馆,1997-05-01 00:00:00,88.00 ,,8
,道德经,作者/译者：老子,2,陕西人民出版社,1999-10-01 00:00:00,4.50 ,,8
,隐藏的现实,作者/译者：B·格林/李剑龙/权伟龙/田苗,1,人民邮电出版社,2013-07-01 00:00:00,55.00 ,,8
,论自由,作者/译者：[英]约翰·穆勒/孟凡礼,1,广西师范大学出版社,2011-09-01 00:00:00,32.00 ,,8
,塔希里亚故事集,作者/译者：吴淼,2,接力出版社,1905-06-29 00:00:00,26.00 ,,8
,上帝掷骰子吗,作者/译者：曹天元,1,辽宁教育出版社,2008-09-01 00:00:00,35.00 ,,8
,圣经,作者/译者：,2,出版信息：国际圣经协会,1998-08-01 00:00:00,,,8
,小王子,作者/译者：[法]圣埃克絮佩里/周克希,1,上海译文出版社,2009-04-01 00:00:00,29.00 ,,8
,荣耀与丑闻,作者/译者：[德]萨弗兰斯基/卫茂平/世纪文景,2,出版信息：上海人民出版社,2014-06-01 00:00:00,53.00 ,,8
,哈扎尔辞典（阳本珍藏版）,作者/译者：[塞尔维亚]米洛拉德·帕维奇/南山/戴骢/石枕川,2,上海译文出版社,2014-12-01 00:00:00,149.00 ,,8
,楞严经,作者/译者：赖永海、杨维中译注,2,中华书局,2010-05-01 00:00:00,27.00 ,,8
,老子,作者/译者：卫广来/卫广来,2,山西古籍出版社,2003-03-01 00:00:00,6.00 ,,8
,人生的智慧,作者/译者：叔本华/韦启昌,2,中央编译出版社,2011-06-01 00:00:00,28.00 ,,8
,维特根斯坦传（插图版）,作者/译者：[英]瑞·蒙克/王宇光,2,浙江大学出版社,2014-04-01 00:00:00,168.00 ,,8
,金刚经·心经,作者/译者：陈秋平译注,1,中华书局,2010-05-01 00:00:00,10.00 ,,8
,魔鬼家书,作者/译者：C.S.路易斯/况志琼/李安琴,2,华东师范大学出版社,1905-07-02 00:00:00,19.80 ,,8
,庄子,作者/译者：王岩峻,2,山西古籍出版社,2003-03-01 00:00:00,8.00 ,,8
,返璞归真：纯粹的基督教,作者/译者：(英)C.S.路易斯/汪咏梅,2,华东师范大学出版社,2013-12-01 00:00:00,32.00 ,,8
,几何原本,作者/译者：(古希腊)欧几里得/兰纪正/朱恩宽,2,译林出版社,2011-11-01 00:00:00,46.80 ,,8
,金克木集（全八卷）,作者/译者：金克木,2,生活·读书·新知三联书店,2011-05-01 00:00:00,680.00 ,,8
,西方六大美学观念史,作者/译者：[波兰]瓦迪斯瓦夫.塔塔尔凯维奇/WladyslawTatarkicwicz/刘文潭,1,上海译文出版社,2013-07-01 00:00:00,48.00 ,,8
,Justice: What's the Right Thing to Do?,作者/译者：MichaelSandel,1,AllenLane,2009-09-24 00:00:00,203.00 ,,8
,纯粹理性批判,作者/译者：[德]康德/李秋零,2,中国人民大学出版社,2011-07-01 00:00:00,68.00 ,,8
,逻辑哲学论,作者/译者：[奥]维特根斯坦/韩林合,1,商务印书馆,2013-09-01 00:00:00,16.00 ,,8
,莊子今注今譯,作者/译者：陳鼓應註譯,1,中華書局,2007-08-01 00:00:00,96.00 ,,8
,费·陀思妥耶夫斯基全集（全22卷）,作者/译者：陈燊主编,1,河北教育出版社,2010-01-01 00:00:00,,,8
